Source,Text,Class
kubernetes,@ben standalone app pipeline is updated to sdk17 also?,NL
kubernetes,dunno,NL
kubernetes,@singhalok641 uploaded a file: index.jpeg,NL
kubernetes,It appears there's some kind of issue with your launch image,NL
kubernetes,Pretty cool: https://gl-react-cookbook.surge.sh/ just saying,NL_CODE
kubernetes,do you have both devices open?,NL
kubernetes,"I'm testing out facebookAds and expo client crashes whenever the bannerView is clicked. Also based on the documentation, what is the function to be used when the call to action is pressed for native ads?",NL
kubernetes,literally the normal way of using MapKit at this point is to apply a bunch of hacks to reduce memory usage,NL
kubernetes,Have you seen this?,NL
kubernetes,"thanks for sharing. there is another rn pkg that is working encoding the files to aac, so ill just stick with that. i was trying to consolidate dependencies and use expo everywhere i could, but i guess the expo audio api isnt creating a session? c'est la vie. thanks again",NL
kubernetes,Awesome! Good to hear!,NL
kubernetes,"Just watched the F8 keynote.., /gif mindblown",NL
kubernetes,If you want you can get access to my repo or my expo build,NL
kubernetes,"hey, is there a way on Expo to upload our own push certificate / keys, so that Expo push can be supported on ejected apps? This would be handy because detaching currently means having to rewrite the whole push infrastructure of an existing Expo app, and migrating from Expo to OneSignal or manual push is not as straightforward as it can seems",NL
kubernetes,I understand that. But for example on iOS it properly resolves relative path to bundle.,NL
kubernetes,Hello everyone! I would like to connect SQLite when i'm on Expo Client on Android - development mode?,NL
kubernetes,It will be fixed in SDK 23,NL
kubernetes,@nikki It's hard to debug. XDE seems can't output arrays and objects,NL
kubernetes,@turbozv when did you build it?,NL
kubernetes,"expo: 15.0.0,",CODE
kubernetes,"I already a little bit the code, but getNavigator is attached to the context ... I don't know yet how to get it in another way...",NL
kubernetes,"@brent Got it, thanks! I'm curious, was there any performance reason not to include it by default?",NL
kubernetes,@dehli @satya164 you worked on the ads stuff right?,NL
kubernetes,Ok thats good to know. Is there a way to disable OTA updates? It seems like the only way to do that is to change the app's slug.,NL
kubernetes,hello! looking at that,NL
kubernetes,Hmm. It seems my app doesn't get new OTA updates. I didn't changed sdk version or any of those restricted properties. How I can debug it?,NL
kubernetes,I actually just had a user uninstall and re-install expo and he's still getting an old version of my code...so strange,NL
kubernetes,"ngrok - install failed { Error: EACCES: permission denied, open '/usr/lib/node_modules/ngrok/bin/ngrok'",LOG
kubernetes,Is there any alternative to expo that can use to serve reactnative in easy way,NL
kubernetes,Getting the following on macOS using the IDE,NL
kubernetes,"Hey, I am having some problem with exp",NL
kubernetes,see releases,NL
kubernetes,haha lol,NL
kubernetes,"Hey guys, have any of you facing an issue that expo failed to deploy updates to apple store and google play?",NL
kubernetes,"thanks, we're pushing a fix for that soon, should be live in an hour or so, sorry for the hassle. if you appeal and apple rejects, you'll need to rebuild. or if you wait a bit, i'll ping you when the fix has been applied and you can rebuild/resubmit",NL
kubernetes,you don't need to compare props,NL
kubernetes,@keith uploaded a file: Code for scaling down image taken with the camera and commented: @simon_rsp here you go!,NL
kubernetes,"Interesting, we'll investigate",NL
kubernetes,Cool,NL
kubernetes,(like I did on that example),NL
kubernetes,+1 to android queue purge,NL
kubernetes,is it okey to ask a more general react native question here?,NL
kubernetes,"yeah, you could do that in tabStyle prop",NL
kubernetes,I will try that,NL
kubernetes,are you on pc or mac?,NL
kubernetes,this seems obvious but cant find an answer in the forums. failing to load LAN url even tho simulator and phone is on the same network as host. anyone encounter this? visiting 192.168.0.38:19000 from mobile browser returns expo JSON,NL
kubernetes,@ccheever I figured it out,NL
kubernetes,"I am having the worse time working with Picker, specifically styling it to stay at the bottom of the screen. Anyone using the Picker and have any solutions or packages that is better?",NL
kubernetes,"expo's asset layer currently always uploads your assets to s3 when you publish, then replaces the JS asset requires with the s3 hash, so I'm not sure there's much you can do to convince it to bundle your assets",NL
kubernetes,Hello folks -- has anyone successfully targeted a specific iOS version for a standalone app with this trick in app.json?,NL
kubernetes,the problem is that react-native-cli generates a project where the status bar is opaque and so everyone builds their libraries assuming that this will always be the case on android,NL
kubernetes,Thanks peter!,NL
kubernetes,you are right - its react-native-keyboard-aware-scroll-view@0.4.1causing it,NL
kubernetes,Let me look for more settings around. The Whatsapp or Messenger notifications sound fine tho,NL
kubernetes,"Hello, has anyone figured out a way to view local pdfs? Currently having an issue with displaying them.",NL
kubernetes,what does it say in app.json for sdkVersion?,NL
kubernetes,on both,NL
kubernetes,ah i see now.,NL
kubernetes,"hey, my packager has stopped reloading when I change source files - any idea how to fix?",NL
kubernetes,"@greweb this camera effects app is super cool, do you mind if I add a link to it in our SDK 17 release notes?",NL
kubernetes,lol np,NL
kubernetes,Yes. Thanks a lot for help! It makes sense to me. So you are suggesting me to fork react-native-pull-to-refresh and fix PropTypes injection problem myself?,NL
kubernetes,"ok great, what did you do to solve it?",NL
kubernetes,"Hi I'm new to Exponent , Can any one help me understanding how to wire Fbauth , Twitter auth to exponent ?",NL
kubernetes,"Hello there! Does anyone know if it is possible to create an app in Expo that need BlueTooth-connection with a device, without detaching?",NL
kubernetes,some more stuff coming in that area soon too :),NL
kubernetes,When trying to supply p12 file during build process I keep getting File does not exist. But I'm dragging p12 file straight from Finder into the Terminal to populate the path.,NL
kubernetes,Yeah sorry,NL
kubernetes,just update the state,NL
kubernetes,"it seems that <Image> on iOS Simulator doesn't support webp, any idea how to get around it?",NL
kubernetes,"More than willing to give it a try, but I have zero clue how to hook up a proxy. Got any good source material that I can study up on?",NL
kubernetes,"@skevy would really appreciate any help to resolve this issue, thanks",NL
kubernetes,"Figured out the problem, no fix yet, it's because the 3rd party apps just specify something like this",NL
kubernetes,yeah actually Android Studio already ask me to update these versions in library node module folders,NL
kubernetes,"Alright, thanks I'll try that",NL
kubernetes,https://facebook.github.io/react-native/docs/tabbarios.html,CODE
kubernetes,guys can u suggest some link to lean react native codes connect database ?,NL
kubernetes,try searching react native repo for other ppl with same problem,NL
kubernetes,@socratinho10 uploaded a file: expo1.png and commented: Here's what I'm seeing.,NL
kubernetes,just a rebrand of what they already had,NL
kubernetes,anyone?,NL
kubernetes,@brent commented on @ryszard's file Screen Shot 2017-10-20 at 10.42.09.png: there is some library being used in your project that is using React.PropTypes,NL
kubernetes,Merry Christmas .*,NL
kubernetes,we handle building it for you and sending notifications,NL
kubernetes,"haha, you can update your minimum riding tolerance. i'm from wisconsin...so i rode today in the mist at 38 degrees.",NL
kubernetes,@814465104 lucky you .... my appicon has correct dimensions. Problem must be somewhere else. But without an error log I am blind,NL
kubernetes,"Thanks Brent, I appreciate it",NL
kubernetes,no i'm not sure what that issue is,NL
kubernetes,"Anyone ever experienced the Expo menu not coming up in GenyMotion? I'm trying the menu button and command-m, but nothing is showing up.",NL
kubernetes,@shawn it will be accessible to every component that you inject it into that is a child of the main <Provider />,NL
kubernetes,"so, looking at the font code, it seems like it's just not possible to load fonts by uri currently",NL
kubernetes,"If you want to see if it's the cause of an issue you could just include react@16 but, as Peter has just said, because of the fact that it's React 16, you'll likely get those issues anyway.",NL
kubernetes,"@trungtrungkang you can never rollback once you've upgraded, this is not so great on our end and we're working to fix that. so thats why you see the exception.",NL
kubernetes,"Hi there!  just wondering - as I was developing with RN, I have a function (let's call it foo) that returns an Image (fetches from some uri) in the render() function. When I was console.logging, I accidentally found out that the method foo is being called several times. I'm also using Expo.Audio that has onPlaybackStatusUpdate to update the state of the audio object. foo uses one of the audio's states. What is the best way to handle this? I'm worried it'll use up a lot of unnecessary data/will cause performance issue.",NL
