ID,Jianwen,Maelick,Jianwen Mixed,Maelick Mixed,notes,Disagreement,Text
1893,,,,,,,"thanks, we're pushing a fix for that soon, should be live in an hour or so, sorry for the hassle. if you appeal and apple rejects, you'll need to rebuild. or if you wait a bit, i'll ping you when the fix has been applied and you can rebuild/resubmit"
1894,,,,,,,you don't need to compare props
1895,,,,,,,@keith uploaded a file: Code for scaling down image taken with the camera and commented: @simon_rsp here you go!
1896,,,,,,,"Interesting, we'll investigate"
1897,,,,,,,Cool
1898,,,,,,,(like I did on that example)
1899,,,,,,,+1 to android queue purge
1900,,,,,,,is it okey to ask a more general react native question here?
1901,,,,,,,"yeah, you could do that in tabStyle prop"
1902,,,,,,,I will try that
1903,,,,,,,are you on pc or mac?
1904,,,,,,,this seems obvious but cant find an answer in the forums. failing to load LAN url even tho simulator and phone is on the same network as host. anyone encounter this? visiting 192.168.0.38:19000 from mobile browser returns expo JSON
1905,,,,,,,@ccheever I figured it out
1906,,,,,,,"I am having the worse time working with Picker, specifically styling it to stay at the bottom of the screen. Anyone using the Picker and have any solutions or packages that is better?"
1907,,,,,,,"expo's asset layer currently always uploads your assets to s3 when you publish, then replaces the JS asset requires with the s3 hash, so I'm not sure there's much you can do to convince it to bundle your assets"
1908,,,,,,,Hello folks -- has anyone successfully targeted a specific iOS version for a standalone app with this trick in app.json?
1909,,,,,,,the problem is that react-native-cli generates a project where the status bar is opaque and so everyone builds their libraries assuming that this will always be the case on android
1910,,,,,,,Thanks peter!
1911,,,,,,,you are right - its react-native-keyboard-aware-scroll-view@0.4.1causing it
1912,,,,,,,Let me look for more settings around. The Whatsapp or Messenger notifications sound fine tho
1913,,,,,,,"Hello, has anyone figured out a way to view local pdfs? Currently having an issue with displaying them."
1914,,,,,,,what does it say in app.json for sdkVersion?
1915,,,,,,,on both
1916,,,,,,,ah i see now.
1917,,,,,,,"hey, my packager has stopped reloading when I change source files - any idea how to fix?"
1918,,,,,,,"@greweb this camera effects app is super cool, do you mind if I add a link to it in our SDK 17 release notes?"
1919,,,,,,,lol np
1920,,,,,,,Yes. Thanks a lot for help! It makes sense to me. So you are suggesting me to fork react-native-pull-to-refresh and fix PropTypes injection problem myself?
1921,,,,,,,"ok great, what did you do to solve it?"
1922,,,,,,,"Hi I'm new to Exponent , Can any one help me understanding how to wire Fbauth , Twitter auth to exponent ?"
1923,,,,,,,"Hello there! Does anyone know if it is possible to create an app in Expo that need BlueTooth-connection with a device, without detaching?"
1924,,,,,,,some more stuff coming in that area soon too :)
1925,,,,,,,When trying to supply p12 file during build process I keep getting File does not exist. But I'm dragging p12 file straight from Finder into the Terminal to populate the path.
1926,,,,,,,Yeah sorry
1927,,,,,,,just update the state
1928,,,,,,,"it seems that <Image> on iOS Simulator doesn't support webp, any idea how to get around it?"
1929,,,,,,,"More than willing to give it a try, but I have zero clue how to hook up a proxy. Got any good source material that I can study up on?"
1930,,,,,,,"@skevy would really appreciate any help to resolve this issue, thanks"
1931,,,,,,,"Figured out the problem, no fix yet, it's because the 3rd party apps just specify something like this"
1932,,,,,,,yeah actually Android Studio already ask me to update these versions in library node module folders
1933,,,,,,,"Alright, thanks I'll try that"
1934,,,,,,,https://facebook.github.io/react-native/docs/tabbarios.html
1935,,,,,,,guys can u suggest some link to lean react native codes connect database ?
1936,,,,,,,try searching react native repo for other ppl with same problem
1937,,,,,,,@socratinho10 uploaded a file: expo1.png and commented: Here's what I'm seeing.
1938,,,,,,,just a rebrand of what they already had
1939,,,,,,,anyone?
1940,,,,,,,@brent commented on @ryszard's file Screen Shot 2017-10-20 at 10.42.09.png: there is some library being used in your project that is using React.PropTypes
1941,,,,,,,Merry Christmas .*
1942,,,,,,,we handle building it for you and sending notifications
1943,,,,,,,"haha, you can update your minimum riding tolerance. i'm from wisconsin...so i rode today in the mist at 38 degrees."
1944,,,,,,,@814465104 lucky you .... my appicon has correct dimensions. Problem must be somewhere else. But without an error log I am blind
1945,,,,,,,"Thanks Brent, I appreciate it"
1946,,,,,,,no i'm not sure what that issue is
1947,,,,,,,"Anyone ever experienced the Expo menu not coming up in GenyMotion? I'm trying the menu button and command-m, but nothing is showing up."
1948,,,,,,,@shawn it will be accessible to every component that you inject it into that is a child of the main <Provider />
1949,,,,,,,"so, looking at the font code, it seems like it's just not possible to load fonts by uri currently"
1950,,,,,,,"If you want to see if it's the cause of an issue you could just include react@16 but, as Peter has just said, because of the fact that it's React 16, you'll likely get those issues anyway."
1951,,,,,,,"@trungtrungkang you can never rollback once you've upgraded, this is not so great on our end and we're working to fix that. so thats why you see the exception."
1952,,,,,,,"Hi there!  just wondering - as I was developing with RN, I have a function (let's call it foo) that returns an Image (fetches from some uri) in the render() function. When I was console.logging, I accidentally found out that the method foo is being called several times. I'm also using Expo.Audio that has onPlaybackStatusUpdate to update the state of the audio object. foo uses one of the audio's states. What is the best way to handle this? I'm worried it'll use up a lot of unnecessary data/will cause performance issue."
1953,,,,,,,"oh, splendid, thanks again !"
1954,,,,,,,"okay, I'll try that. I got the installation code from https://github.com/expo/React-Native-Elements"
1955,,,,,,,equimper uploaded a file: Screen Shot 2017-02-27 at 11.51.25 AM.png
1956,,,,,,,"streams i dont think, but multi glview that share same image is more frquent. but image it's fine to dup i think, no huge issue"
1957,,,,,,,add it as a query param to the url
1958,,,,,,,but sharing GLuint obj isn't part of GL spec is it?
1959,,,,,,,"Yup, also stalled at Uploading javascript bundles. Any word?"
1960,,,,,,,@ekulabuhov I just checks for permission that we have given access to app to use it or not
1961,,,,,,,"Thank you, I guess we would just need to change the slug to appName-beta or something when we are testing the app in beta."
1962,,,,,,,"Alright, will do. Thank you!"
1963,,,,,,,"bwillis98 [8:59 PM] I'm getting an error when running my app on my Android device undefined is not an object (evaluating 'nativeVersion.major'). Has this been addressed before, because I can't find it on Github? I went off of this to make sure I have the correct versions: https://github.com/react-community/create-react-native-app/blob/master/VERSIONS.md My versions react-native: ^0.49.5 react: 16.0.0-beta.5 sdkVersion: 22.0.0 GitHub react-community/create-react-native-app create-react-native-app - Create a React Native app on any OS with no build config."
1964,,,,,,,may be some configuration required ?
1965,,,,,,,"yeah, slack icon was rebranded too. How about this? > :exponent:"
1966,,,,,,,Guys is it possible to customize the Expo camera?
1967,,,,,,,change react: ~15.4.2 to react: 16.0.0-alpha.6 like it says
1968,,,,,,,"Hi guys, what library we can use for taking photo and return it on the fly instead of choosing from Gallery"
1969,,,,,,,last time I tried I was on sdk 23
1970,,,,,,,http://url.brentvatne.ca/1JIS
1971,,,,,,,We have this resource called https://native.directory that can let you know about the libraries that work with Expo
1972,,,,,,,oh no i was just saying random french expressions
1973,,,,,,,Error starting tunnel: XDLError: failed to start tunnel
1974,,,,,,,"@brent thanks for the response, sorry for the lack of clarity. my objective is to have different styling depending on the device, as i ran into some rendering issues with older devices/smaller screens (iphone 7/6s/6 looks fine, whereas SE/5s/5 would have text render incorrectly)"
1975,,,,,,,"lol. ya, they are a pain."
1976,,,,,,,use something like this https://stackoverflow.com/questions/21645071/using-gradle-to-find-dependency-tree
1977,,,,,,,Why the change? @nikki
1978,,,,,,,"@peter uploaded a file: error messages from components and commented: am I doing something wrong? I could have sworn I used to be able to see the component the error is coming from, now I'm just guessing"
1979,,,,,,,"maybe try a different username or email, not sure why error msg is so useless"
1980,,,,,,,check on react native repo - jsx extension not supported by react native packager and won't be
1981,,,,,,,"Hi everyone, does ex-navigation has any hooks so I can run a funcion before the route enters ?"
1982,,,,,,,Okay sweet! I'm writing a custom tabbar/navbar so that's why I'd need to keep it in mind. Thanks @brent!
1983,,,,,,,you need the ip of my local machine ? This one ??
1984,,,,,,,"Hey guys, any ideas why my standalone android app built from expo is having issues in offline-mode?"
